review_id,restaurant_id,rating,review_text,review_date
REV-01534,CLT-335,2,"Parking was a nightmare near Crav’n Caribbean. The restaurant was way too loud — couldn't hear our conversation. The staff seemed disinterested — not what I expect in Greater Charlotte. I'd give it another try, but I wasn't blown away. Average american restaurant in Charlotte.",2023-10-17
REV-01535,CLT-335,3,"The burger was fine — nothing special, nothing terrible. The mac and cheese is a must-try if you visit Crav’n Caribbean. Not the nicest spot in Greater Charlotte — a bit run down.",2023-02-09
REV-01536,CLT-335,4,"Their steak rivals anything I've had in Greater Charlotte. The Greater Charlotte location has a great vibe. Every dish we ordered was fresh and flavorful. Some dishes were better than others at Crav’n Caribbean. The outdoor patio is fantastic, especially in the evening. The fries was absolutely delicious.",2023-11-23
REV-01537,CLT-335,5,Great service — our waiter was knowledgeable about the menu. The menu has a good selection but nothing really wowed me. Our server was friendly and attentive. Our server was friendly and attentive. Our server was friendly and attentive. The Greater Charlotte location has a great vibe.,2024-11-29
REV-01538,CLT-335,2,"Had to flag someone down just to get the check. The steak was overcooked and dry. For the price, I expected much better american food.",2023-05-03
REV-01539,CLT-335,5,Service was fast even on a busy Saturday night. The Greater Charlotte location has a great vibe. They accommodated our dietary restrictions without any fuss. Service was fast even on a busy Saturday night. The steak is a must-try if you visit Crav’n Caribbean. The wings was absolutely delicious.,2024-05-26
REV-01540,CLT-335,4,Our server was friendly and attentive. The wings is a must-try if you visit Crav’n Caribbean. Service was fast even on a busy Saturday night.,2023-03-19
REV-01541,CLT-336,2,The portions were tiny and the flavors were flat. Not the nicest spot in Elizabeth — a bit run down. The staff seemed disinterested — not what I expect in Elizabeth.,2023-12-19
REV-01542,CLT-336,1,Not the nicest spot in Elizabeth — a bit run down. The food was mediocre at best for a latin_american restaurant. The restaurant was way too loud — couldn't hear our conversation. The lighting was harsh and uninviting. Had to flag someone down just to get the check.,2024-09-11
REV-01543,CLT-336,1,The portions were tiny and the flavors were flat. The lighting was harsh and uninviting. Unfortunately the service ruined what could have been a good meal. The staff seemed disinterested — not what I expect in Elizabeth.,2023-05-30
REV-01544,CLT-336,2,"The restaurant was way too loud — couldn't hear our conversation. Our server seemed overwhelmed and forgot our order twice. For the price, I expected much better latin_american food. We waited over 30 minutes just to get our drinks.",2023-03-26
REV-01545,CLT-336,5,The appetizer sampler was absolutely delicious. The staff at Papi Ricko made us feel welcome from the start. It's convenient if you live nearby but I wouldn't drive across town for it. Their appetizer sampler rivals anything I've had in Elizabeth. Every dish we ordered was fresh and flavorful.,2024-05-12
REV-01546,CLT-336,5,The staff at Papi Ricko made us feel welcome from the start. We loved the house salad — perfectly prepared. Love the ambiance — perfect for a date night in Elizabeth. Love the ambiance — perfect for a date night in Elizabeth.,2023-06-29
REV-01547,CLT-337,5,"They accommodated our dietary restrictions without any fuss. Love the ambiance — perfect for a date night in NoDa. Great spot for brunch in the NoDa area. I'd give it another try, but I wasn't blown away. I'd give it another try, but I wasn't blown away.",2024-09-11
REV-01548,CLT-337,5,We loved the margherita — perfectly prepared. The pizza flavors were authentic and well-balanced. The staff at Zämbies Pizza made us feel welcome from the start. Great spot for brunch in the NoDa area.,2023-01-08
REV-01549,CLT-338,4,"The energy in this place is always lively and welcoming. The University City location has a great vibe. Best sandwich food I've had in Charlotte. Every dish we ordered was fresh and flavorful. The outdoor patio is fantastic, especially in the evening. The outdoor patio is fantastic, especially in the evening.",2024-06-06
REV-01550,CLT-338,4,Service was fast even on a busy Saturday night. Service was fast even on a busy Saturday night. We loved the grilled panini — perfectly prepared.,2023-01-24
REV-01551,CLT-338,4,The energy in this place is always lively and welcoming. The menu has a great variety of sandwich options. The soup and sandwich combo is a must-try if you visit Veltree Vegan Restaurant. Their club sandwich rivals anything I've had in University City. Great service — our waiter was knowledgeable about the menu.,2023-12-19
REV-01552,CLT-338,4,"The team here really knows how to take care of their guests. The staff at Veltree Vegan Restaurant made us feel welcome from the start. The decor gives it a cozy, authentic feel. The staff at Veltree Vegan Restaurant made us feel welcome from the start. The menu has a good selection but nothing really wowed me.",2024-02-02
REV-01553,CLT-338,2,The service was slow and inattentive. Disappointed with the soup and sandwich combo — it tasted like it sat under a heat lamp. Had to flag someone down just to get the check. Unfortunately the service ruined what could have been a good meal. The restaurant was way too loud — couldn't hear our conversation. The restaurant was way too loud — couldn't hear our conversation.,2023-07-19
REV-01554,CLT-338,4,The chef clearly knows sandwich cuisine inside and out. They accommodated our dietary restrictions without any fuss. The sandwich flavors were authentic and well-balanced. Love the ambiance — perfect for a date night in University City. The staff at Veltree Vegan Restaurant made us feel welcome from the start. The BLT was absolutely delicious.,2023-03-23
REV-01555,CLT-338,2,The place could use a serious deep clean. The staff seemed disinterested — not what I expect in University City. The service was slow and inattentive. The restaurant was way too loud — couldn't hear our conversation.,2023-06-28
REV-01556,CLT-338,4,"The staff at Veltree Vegan Restaurant made us feel welcome from the start. The grilled panini is a must-try if you visit Veltree Vegan Restaurant. The outdoor patio is fantastic, especially in the evening. We loved the BLT — perfectly prepared. We couldn't stop eating the soup and sandwich combo. Our server was friendly and attentive.",2024-09-11
REV-01557,CLT-338,3,"The club sandwich was fine — nothing special, nothing terrible. Nothing about the grilled panini stood out — very forgettable. Their soup and sandwich combo rivals anything I've had in University City. The outdoor patio is fantastic, especially in the evening.",2024-09-06
REV-01558,CLT-339,4,Their tiramisu rivals anything I've had in Myers Park. We loved the risotto — perfectly prepared. Love the ambiance — perfect for a date night in Myers Park. The menu has a great variety of italian options.,2024-02-10
REV-01559,CLT-339,1,"My pasta arrived cold and had to be sent back. It was uncomfortably crowded and the tables are too close together. The pasta was fine — nothing special, nothing terrible. Nothing about the pasta stood out — very forgettable.",2024-11-18
REV-01560,CLT-339,3,The staff seemed disinterested — not what I expect in Myers Park. Not the nicest spot in Myers Park — a bit run down. They accommodated our dietary restrictions without any fuss.,2024-09-25
REV-01561,CLT-340,4,"The special of the day was absolutely delicious. The chef clearly knows wings cuisine inside and out. The staff at America's Best Wings made us feel welcome from the start. The team here really knows how to take care of their guests. We couldn't stop eating the house salad. The outdoor patio is fantastic, especially in the evening.",2024-04-05
